paper_id,title,authors,published,file_path,json_file_path,extraction_status,sections_count,figures_count,tables_count,citations_count,error_message
2007.06954v8,"COVID-19 Twitter Dataset with Latent Topics, Sentiments and Emotions Attributes","Raj Kumar Gupta, Ajay Vishwanath, Yinping Yang",2020-07-14 10:30:47+00:00,././arvix_papers/2007.06954v8.pdf,extracted_data/2007.06954v8.json,Success,24,9,25,35,
2007.06793v1,TCGM: An Information-Theoretic Framework for Semi-Supervised Multi-Modality Learning,"Xinwei Sun, Yilun Xu, Peng Cao, Yuqing Kong, Lingjing Hu, Shanghang Zhang, Yizhou Wang",2020-07-14 03:32:03+00:00,././arvix_papers/2007.06793v1.pdf,extracted_data/2007.06793v1.json,Success,17,13,23,34,
2007.04364v1,Temporal aggregation of audio-visual modalities for emotion recognition,"Andreea Birhala, Catalin Nicolae Ristea, Anamaria Radoi, Liviu Cristian Dutu",2020-07-08 18:44:15+00:00,././arvix_papers/2007.04364v1.pdf,extracted_data/2007.04364v1.json,Success,6,9,1,19,
2007.02038v1,Low Rank Fusion based Transformers for Multimodal Sequences,"Saurav Sahay, Eda Okur, Shachi H Kumar, Lama Nachman",2020-07-04 08:05:40+00:00,././arvix_papers/2007.02038v1.pdf,extracted_data/2007.02038v1.json,Success,7,9,10,15,
2007.00253v2,Private Speech Classification with Secure Multiparty Computation,"Kyle Bittner, Martine De Cock, Rafael Dowsley",2020-07-01 05:26:06+00:00,././arvix_papers/2007.00253v2.pdf,extracted_data/2007.00253v2.json,Success,14,12,2,59,
2008.12360v1,Language Models as Emotional Classifiers for Textual Conversations,"Connor T. Heaton, David M. Schwartz",2020-08-27 20:04:30+00:00,././arvix_papers/2008.12360v1.pdf,extracted_data/2008.12360v1.json,Success,26,10,3,22,
2008.11241v1,ANGUS: Real-time manipulation of vocal roughness for emotional speech transformations,"Marco Liuni, Luc Ardaillon, Louise Bonal, Lou Seropian, Jean-Julien Aucouturier",2020-08-25 19:06:03+00:00,././arvix_papers/2008.11241v1.pdf,extracted_data/2008.11241v1.json,Success,20,6,0,48,
2008.10726v1,Unsupervised Multi-Modal Representation Learning for Affective Computing with Multi-Corpus Wearable Data,"Kyle Ross, Paul Hungler, Ali Etemad",2020-08-24 22:01:55+00:00,././arvix_papers/2008.10726v1.pdf,extracted_data/2008.10726v1.json,Success,30,8,5,87,
2008.09743v2,A Efficient Multimodal Framework for Large Scale Emotion Recognition by Fusing Music and Electrodermal Activity Signals,"Guanghao Yin, Shouqian Sun, Dian Yu, Dejian Li, Kejun Zhang",2020-08-22 03:13:20+00:00,././arvix_papers/2008.09743v2.pdf,extracted_data/2008.09743v2.json,Success,26,22,25,63,
2008.09378v1,EmoGraph: Capturing Emotion Correlations using Graph Networks,"Peng Xu, Zihan Liu, Genta Indra Winata, Zhaojiang Lin, Pascale Fung",2020-08-21 08:59:29+00:00,././arvix_papers/2008.09378v1.pdf,extracted_data/2008.09378v1.json,Success,17,8,2,40,
2008.08633v3,Spatio-Temporal EEG Representation Learning on Riemannian Manifold and Euclidean Space,"Guangyi Zhang, Ali Etemad",2020-08-19 18:56:49+00:00,././arvix_papers/2008.08633v3.pdf,extracted_data/2008.08633v3.json,Success,23,17,2,79,
2008.07426v1,"Hey Human, If your Facial Emotions are Uncertain, You Should Use Bayesian Neural Networks!","Maryam Matin, Matias Valdenegro-Toro",2020-08-17 15:50:40+00:00,././arvix_papers/2008.07426v1.pdf,extracted_data/2008.07426v1.json,Success,8,11,13,23,
2008.06682v1,"Jointly Fine-Tuning ""BERT-like"" Self Supervised Models to Improve Multimodal Speech Emotion Recognition","Shamane Siriwardhana, Andrew Reis, Rivindu Weerasekera, Suranga Nanayakkara",2020-08-15 08:54:48+00:00,././arvix_papers/2008.06682v1.pdf,extracted_data/2008.06682v1.json,Success,25,5,2,45,
2008.06667v1,Advancing Multiple Instance Learning with Attention Modeling for Categorical Speech Emotion Recognition,"Shuiyang Mao, P. C. Ching, C. -C. Jay Kuo, Tan Lee",2020-08-15 07:23:43+00:00,././arvix_papers/2008.06667v1.pdf,extracted_data/2008.06667v1.json,Success,20,11,7,25,
2008.03592v2,Speech Driven Talking Face Generation from a Single Image and an Emotion Condition,"Sefik Emre Eskimez, You Zhang, Zhiyao Duan",2020-08-08 20:46:31+00:00,././arvix_papers/2008.03592v2.pdf,extracted_data/2008.03592v2.json,Success,18,16,1,68,
2008.02863v2,A Transfer Learning Method for Speech Emotion Recognition from Automatic Speech Recognition,"Sitong Zhou, Homayoon Beigi",2020-08-06 20:37:22+00:00,././arvix_papers/2008.02863v2.pdf,extracted_data/2008.02863v2.json,Success,17,2,6,23,
2008.02661v2,Dynamic Emotion Modeling with Learnable Graphs and Graph Inception Network,"A. Shirian, S. Tripathi, T. Guha",2020-08-06 13:51:31+00:00,././arvix_papers/2008.02661v2.pdf,extracted_data/2008.02661v2.json,Success,13,15,2,62,
2008.02063v4,Compact Graph Architecture for Speech Emotion Recognition,"A. Shirian, T. Guha",2020-08-05 12:09:09+00:00,././arvix_papers/2008.02063v4.pdf,extracted_data/2008.02063v4.json,Success,12,4,6,31,
2009.14194v2,Deep Evolution for Facial Emotion Recognition,"Emmanuel Dufourq, Bruce A. Bassett",2020-09-29 17:58:09+00:00,././arvix_papers/2009.14194v2.pdf,extracted_data/2009.14194v2.json,Success,16,17,1,40,
2009.13792v1,Micro-Facial Expression Recognition in Video Based on Optimal Convolutional Neural Network (MFEOCNN) Algorithm,"S. D. Lalitha, K. K. Thyagharajan",2020-09-29 05:56:26+00:00,././arvix_papers/2009.13792v1.pdf,extracted_data/2009.13792v1.json,Success,22,0,5,29,
2009.13080v1,Reactive Supervision: A New Method for Collecting Sarcasm Data,"Boaz Shmueli, Lun-Wei Ku, Soumya Ray",2020-09-28 05:04:22+00:00,././arvix_papers/2009.13080v1.pdf,extracted_data/2009.13080v1.json,Success,19,4,1,16,
2009.12525v2,Cross-individual Recognition of Emotions by a Dynamic Entropy based on Pattern Learning with EEG features,"Xiaolong Zhong, Zhong Yin",2020-09-26 07:22:07+00:00,././arvix_papers/2009.12525v2.pdf,extracted_data/2009.12525v2.json,Success,20,15,0,56,
2009.11005v3,Exploiting Vietnamese Social Media Characteristics for Textual Emotion Recognition in Vietnamese,"Khang Phuoc-Quy Nguyen, Kiet Van Nguyen",2020-09-23 08:49:39+00:00,././arvix_papers/2009.11005v3.pdf,extracted_data/2009.11005v3.json,Success,19,0,12,14,
2009.10991v2,Attention Driven Fusion for Multi-Modal Emotion Recognition,"Darshana Priyasad, Tharindu Fernando, Simon Denman, Clinton Fookes, Sridha Sridharan",2020-09-23 08:07:58+00:00,././arvix_papers/2009.10991v2.pdf,extracted_data/2009.10991v2.json,Success,10,7,2,23,
2009.10589v1,The Use of AI for Thermal Emotion Recognition: A Review of Problems and Limitations in Standard Design and Data,"Catherine Ordun, Edward Raff, Sanjay Purushotham",2020-09-22 14:58:59+00:00,././arvix_papers/2009.10589v1.pdf,extracted_data/2009.10589v1.json,Success,13,24,1,85,
2009.09629v3,Modality-Transferable Emotion Embeddings for Low-Resource Multimodal Emotion Recognition,"Wenliang Dai, Zihan Liu, Tiezheng Yu, Pascale Fung",2020-09-21 06:10:39+00:00,././arvix_papers/2009.09629v3.pdf,extracted_data/2009.09629v3.json,Success,26,8,7,48,
2009.09585v1,A Novel Transferability Attention Neural Network Model for EEG Emotion Recognition,"Yang Li, Boxun Fu, Fu Li, Guangming Shi, Wenming Zheng",2020-09-21 02:42:30+00:00,././arvix_papers/2009.09585v1.pdf,extracted_data/2009.09585v1.json,Success,13,10,5,40,
2009.08909v1,Optimizing Speech Emotion Recognition using Manta-Ray Based Feature Selection,"Soham Chattopadhyay, Arijit Dey, Hritam Basak",2020-09-18 16:09:34+00:00,././arvix_papers/2009.08909v1.pdf,extracted_data/2009.08909v1.json,Success,13,16,5,46,
2009.08704v1,Learning Emotional-Blinded Face Representations,"Alejandro Peña, Julian Fierrez, Agata Lapedriza, Aythami Morales",2020-09-18 09:24:10+00:00,././arvix_papers/2009.08704v1.pdf,extracted_data/2009.08704v1.json,Success,11,21,1,45,
2009.07013v1,Group-Level Emotion Recognition Using a Unimodal Privacy-Safe Non-Individual Approach,"Anastasia Petrova, Dominique Vaufreydaz, Philippe Dessus",2020-09-15 12:25:33+00:00,././arvix_papers/2009.07013v1.pdf,extracted_data/2009.07013v1.json,Success,18,19,5,46,
2009.06781v2,Pilot: Winner of the Human-Agent Negotiation Challenge at IJCAI 2020,"Kushal Chawla, Gale Lucas",2020-09-14 22:56:47+00:00,././arvix_papers/2009.06781v2.pdf,extracted_data/2009.06781v2.json,Success,9,0,3,8,
2009.05019v1,Multi-modal embeddings using multi-task learning for emotion recognition,"Aparna Khare, Srinivas Parthasarathy, Shiva Sundaram",2020-09-10 17:33:16+00:00,././arvix_papers/2009.05019v1.pdf,extracted_data/2009.05019v1.json,Success,9,2,7,28,
2009.04107v1,Multi-modal Attention for Speech Emotion Recognition,"Zexu Pan, Zhaojie Luo, Jichen Yang, Haizhou Li",2020-09-09 05:06:44+00:00,././arvix_papers/2009.04107v1.pdf,extracted_data/2009.04107v1.json,Success,20,10,7,32,
2009.03432v1,"Is Everything Fine, Grandma? Acoustic and Linguistic Modeling for Robust Elderly Speech Emotion Recognition","Gizem Soğancıoğlu, Oxana Verkholyak, Heysem Kaya, Dmitrii Fedotov, Tobias Cadèe, Albert Ali Salah, Alexey Karpov",2020-09-07 21:19:16+00:00,././arvix_papers/2009.03432v1.pdf,extracted_data/2009.03432v1.json,Success,21,2,7,34,
2009.03683v1,Rain rendering for evaluating and improving robustness to bad weather,"Maxime Tremblay, Shirsendu Sukanta Halder, Raoul de Charette, Jean-François Lalonde",2020-09-06 21:08:41+00:00,././arvix_papers/2009.03683v1.pdf,extracted_data/2009.03683v1.json,Success,32,23,21,83,
2009.02650v3,A Genetic Feature Selection Based Two-stream Neural Network for Anger Veracity Recognition,"Chaoxing Huang, Xuanying Zhu, Tom Gedeon",2020-09-06 05:52:41+00:00,././arvix_papers/2009.02650v3.pdf,extracted_data/2009.02650v3.json,Success,13,3,2,18,
2009.02598v1,Semi-supervised Multi-modal Emotion Recognition with Cross-Modal Distribution Matching,"Jingjun Liang, Ruichen Li, Qin Jin",2020-09-05 20:51:01+00:00,././arvix_papers/2009.02598v1.pdf,extracted_data/2009.02598v1.json,Success,18,15,1,55,
2009.01822v2,Fine-grained Early Frequency Attention for Deep Speaker Representation Learning,"Amirhossein Hajavi, Ali Etemad",2020-09-03 17:40:27+00:00,././arvix_papers/2009.01822v2.pdf,extracted_data/2009.01822v2.json,Success,22,12,7,66,
2009.01309v2,Convolutional Speech Recognition with Pitch and Voice Quality Features,"Guillermo Cámbara, Jordi Luque, Mireia Farrús",2020-09-02 19:25:50+00:00,././arvix_papers/2009.01309v2.pdf,extracted_data/2009.01309v2.json,Success,10,2,8,36,
2009.00502v1,"Suspect AI: Vibraimage, Emotion Recognition Technology, and Algorithmic Opacity",James Wright,2020-09-01 15:03:52+00:00,././arvix_papers/2009.00502v1.pdf,extracted_data/2009.00502v1.json,Success,8,2,41,58,
2011.00043v1,Pose-based Body Language Recognition for Emotion and Psychiatric Symptom Interpretation,"Zhengyuan Yang, Amanda Kay, Yuncheng Li, Wendi Cross, Jiebo Luo",2020-10-30 18:45:16+00:00,././arvix_papers/2011.00043v1.pdf,extracted_data/2011.00043v1.json,Success,19,9,2,53,
2010.16396v1,"Emotion Understanding in Videos Through Body, Context, and Visual-Semantic Embedding Loss","Panagiotis Paraskevas Filntisis, Niki Efthymiou, Gerasimos Potamianos, Petros Maragos",2020-10-30 17:48:42+00:00,././arvix_papers/2010.16396v1.pdf,extracted_data/2010.16396v1.json,Success,7,4,1,29,
2010.16310v3,Multiscale Fractal Analysis on EEG Signals for Music-Induced Emotion Recognition,"Kleanthis Avramidis, Athanasia Zlatintsi, Christos Garoufis, Petros Maragos",2020-10-30 15:01:05+00:00,././arvix_papers/2010.16310v3.pdf,extracted_data/2010.16310v3.json,Success,14,6,2,32,
2010.15229v1,Speech-Based Emotion Recognition using Neural Networks and Information Visualization,"Jumana Almahmoud, Kruthika Kikkeri",2020-10-28 20:57:32+00:00,././arvix_papers/2010.15229v1.pdf,extracted_data/2010.15229v1.json,Success,10,5,2,6,
2010.15075v2,Generative Adversarial Networks in Human Emotion Synthesis:A Review,"Noushin Hajarolasvadi, Miguel Arjona Ramírez, Hasan Demirel",2020-10-28 16:45:36+00:00,././arvix_papers/2010.15075v2.pdf,extracted_data/2010.15075v2.json,Success,17,23,1,188,
2010.14794v2,Seen and Unseen emotional style transfer for voice conversion with a new emotional speech dataset,"Kun Zhou, Berrak Sisman, Rui Liu, Haizhou Li",2020-10-28 07:16:18+00:00,././arvix_papers/2010.14794v2.pdf,extracted_data/2010.14794v2.json,Success,14,9,4,37,
2010.14611v1,Hybrid Backpropagation Parallel Reservoir Networks,"Matthew Evanusa, Snehesh Shrestha, Michelle Girvan, Cornelia Fermüller, Yiannis Aloimonos",2020-10-27 21:03:35+00:00,././arvix_papers/2010.14611v1.pdf,extracted_data/2010.14611v1.json,Success,17,8,2,56,
2010.14607v1,Deformable Convolutional LSTM for Human Body Emotion Recognition,"Peyman Tahghighi, Abbas Koochari, Masoume Jalali",2020-10-27 21:01:09+00:00,././arvix_papers/2010.14607v1.pdf,extracted_data/2010.14607v1.json,Success,12,6,10,17,
2010.14602v2,CopyPaste: An Augmentation Method for Speech Emotion Recognition,"Raghavendra Pappagari, Jesús Villalba, Piotr Żelasko, Laureano Moro-Velazquez, Najim Dehak",2020-10-27 20:52:47+00:00,././arvix_papers/2010.14602v2.pdf,extracted_data/2010.14602v2.json,Success,16,0,1,26,
2010.14535v4,Neural Architecture Search of SPD Manifold Networks,"Rhea Sanjay Sukthanker, Zhiwu Huang, Suryansh Kumar, Erik Goron Endsjo, Yan Wu, Luc Van Gool",2020-10-27 18:08:57+00:00,././arvix_papers/2010.14535v4.pdf,extracted_data/2010.14535v4.json,Success,20,25,1,31,
2010.14102v2,Emotion recognition by fusing time synchronous and time asynchronous representations,"Wen Wu, Chao Zhang, Philip C. Woodland",2020-10-27 07:14:31+00:00,././arvix_papers/2010.14102v2.pdf,extracted_data/2010.14102v2.json,Success,19,2,7,33,
2010.13991v2,Speech SIMCLR: Combining Contrastive and Reconstruction Objective for Self-supervised Speech Representation Learning,"Dongwei Jiang, Wubo Li, Miao Cao, Wei Zou, Xiangang Li",2020-10-27 02:09:06+00:00,././arvix_papers/2010.13991v2.pdf,extracted_data/2010.13991v2.json,Success,15,3,7,40,
2010.13684v1,How angry are your customers? Sentiment analysis of support tickets that escalate,"Colin Werner, Lloyd Montgomery, Sanja Dodos, Gabriel Tapuc, Diksha Sharma, Daniela Damian",2020-10-26 16:00:47+00:00,././arvix_papers/2010.13684v1.pdf,extracted_data/2010.13684v1.json,Success,23,0,12,28,
2010.13350v2,Emotion controllable speech synthesis using emotion-unlabeled dataset with the assistance of cross-domain speech emotion recognition,"Xiong Cai, Dongyang Dai, Zhiyong Wu, Xiang Li, Jingbei Li, Helen Meng",2020-10-26 05:31:55+00:00,././arvix_papers/2010.13350v2.pdf,extracted_data/2010.13350v2.json,Success,18,10,5,27,
2010.12733v2,Learning Fine-Grained Cross Modality Excitement for Speech Emotion Recognition,"Hang Li, Wenbiao Ding, Zhongqin Wu, Zitao Liu",2020-10-24 01:17:58+00:00,././arvix_papers/2010.12733v2.pdf,extracted_data/2010.12733v2.json,Success,19,2,1,32,
2010.11985v2,MTAG: Modal-Temporal Attention Graph for Unaligned Human Multimodal Language Sequences,"Jianing Yang, Yongxin Wang, Ruitao Yi, Yuying Zhu, Azaan Rehman, Amir Zadeh, Soujanya Poria, Louis-Philippe Morency",2020-10-22 18:58:50+00:00,././arvix_papers/2010.11985v2.pdf,extracted_data/2010.11985v2.json,Success,21,14,1,34,
2010.11370v1,A Multi-Componential Approach to Emotion Recognition and the Effect of Personality,"Gelareh Mohammadi, Patrik Vuilleumier",2020-10-22 01:27:23+00:00,././arvix_papers/2010.11370v1.pdf,extracted_data/2010.11370v1.json,Success,15,15,3,68,
2010.11226v1,Dynamic Layer Customization for Noise Robust Speech Emotion Recognition in Heterogeneous Condition Training,"Alex Wilf, Emily Mower Provost",2020-10-21 18:07:32+00:00,././arvix_papers/2010.11226v1.pdf,extracted_data/2010.11226v1.json,Success,15,0,1,23,
2010.09895v4,Multi-Window Data Augmentation Approach for Speech Emotion Recognition,"Sarala Padi, Dinesh Manocha, Ram D. Sriram",2020-10-19 22:15:03+00:00,././arvix_papers/2010.09895v4.pdf,extracted_data/2010.09895v4.json,Success,13,5,2,37,
2010.09849v2,Facial Emotion Recognition with Noisy Multi-task Annotations,"Siwei Zhang, Zhiwu Huang, Danda Pani Paudel, Luc Van Gool",2020-10-19 20:39:37+00:00,././arvix_papers/2010.09849v2.pdf,extracted_data/2010.09849v2.json,Success,13,12,3,66,
2010.07637v1,DialogueTRM: Exploring the Intra- and Inter-Modal Emotional Behaviors in the Conversation,"Yuzhao Mao, Qi Sun, Guang Liu, Xiaojie Wang, Weiguo Gao, Xuan Li, Jianping Shen",2020-10-15 10:10:41+00:00,././arvix_papers/2010.07637v1.pdf,extracted_data/2010.07637v1.json,Success,16,13,14,27,
2010.07209v1,HeartBees: Visualizing Crowd Affects,"Chao Ying Qin, Marios Constantinides, Luca Maria Aiello, Daniele Quercia",2020-10-14 16:23:12+00:00,././arvix_papers/2010.07209v1.pdf,extracted_data/2010.07209v1.json,Success,19,12,1,57,
2010.06362v2,A Generalized Zero-Shot Framework for Emotion Recognition from Body Gestures,"Jinting Wu, Yujia Zhang, Xiaoguang Zhao, Wenbin Gao",2020-10-13 13:16:38+00:00,././arvix_papers/2010.06362v2.pdf,extracted_data/2010.06362v2.json,Success,14,8,4,34,
2010.06200v1,End-to-end Triplet Loss based Emotion Embedding System for Speech Emotion Recognition,"Puneet Kumar, Sidharth Jain, Balasubramanian Raman, Partha Pratim Roy, Masakazu Iwamura",2020-10-13 06:56:41+00:00,././arvix_papers/2010.06200v1.pdf,extracted_data/2010.06200v1.json,Success,9,11,2,31,
2010.03692v3,An Audio-Video Deep and Transfer Learning Framework for Multimodal Emotion Recognition in the wild,"Denis Dresvyanskiy, Elena Ryumina, Heysem Kaya, Maxim Markitantov, Alexey Karpov, Wolfgang Minker",2020-10-07 23:45:24+00:00,././arvix_papers/2010.03692v3.pdf,extracted_data/2010.03692v3.json,Success,14,0,9,26,
2010.02795v1,COSMIC: COmmonSense knowledge for eMotion Identification in Conversations,"Deepanway Ghosal, Navonil Majumder, Alexander Gelbukh, Rada Mihalcea, Soujanya Poria",2020-10-06 15:09:38+00:00,././arvix_papers/2010.02795v1.pdf,extracted_data/2010.02795v1.json,Success,18,7,1,42,
2010.02057v1,Modulated Fusion using Transformer for Linguistic-Acoustic Emotion Recognition,"Jean-Benoit Delbrouck, Noé Tits, Stéphane Dupont",2020-10-05 14:46:20+00:00,././arvix_papers/2010.02057v1.pdf,extracted_data/2010.02057v1.json,Success,22,9,12,28,
2010.01309v1,Personality Trait Detection Using Bagged SVM over BERT Word Embedding Ensembles,"Amirmohammad Kazameini, Samin Fatehi, Yash Mehta, Sauleh Eetemadi, Erik Cambria",2020-10-03 09:25:51+00:00,././arvix_papers/2010.01309v1.pdf,extracted_data/2010.01309v1.json,Success,5,2,2,17,
2010.01908v2,Exploiting Unsupervised Data for Emotion Recognition in Conversations,"Wenxiang Jiao, Michael R. Lyu, Irwin King",2020-10-02 13:28:47+00:00,././arvix_papers/2010.01908v2.pdf,extracted_data/2010.01908v2.json,Success,7,9,4,26,
2011.11128v3,Deep Learning in EEG: Advance of the Last Ten-Year Critical Period,"Shu Gong, Kaibo Xing, Andrzej Cichocki, Junhua Li",2020-11-22 22:34:26+00:00,././arvix_papers/2011.11128v3.pdf,extracted_data/2011.11128v3.json,Success,21,17,17,292,
2011.10652v1,Self-Supervised learning with cross-modal transformers for emotion recognition,"Aparna Khare, Srinivas Parthasarathy, Shiva Sundaram",2020-11-20 21:38:34+00:00,././arvix_papers/2011.10652v1.pdf,extracted_data/2011.10652v1.json,Success,11,4,9,30,
2011.09767v1,Deep Residual Local Feature Learning for Speech Emotion Recognition,"Sattaya Singkul, Thakorn Chatchaisathaporn, Boontawee Suntisrivaraporn, Kuntpong Woraratpanya",2020-11-19 11:04:31+00:00,././arvix_papers/2011.09767v1.pdf,extracted_data/2011.09767v1.json,Success,12,10,4,34,
2011.09280v2,Continuous Emotion Recognition with Spatiotemporal Convolutional Neural Networks,"Thomas Teixeira, Eric Granger, Alessandro Lameiras Koerich",2020-11-18 13:42:05+00:00,././arvix_papers/2011.09280v2.pdf,extracted_data/2011.09280v2.json,Success,18,16,40,74,
